window_start	window_end	window_mid	control_maternal_mean	control_paternal_mean	n_controls_maternal	n_controls_paternal	maternal_paternal_delta	abs_delta
20579000	20580000	20579500	0.9628958333333333	0.9657357508220679	2	2	-0.002839917488734578	0.002839917488734578
20580000	20581000	20580500	0.9401140278020633	0.9537699621776201	2	2	-0.013655934375556789	0.013655934375556789
20581000	20582000	20581500	0.9664257814986947	0.99060625	2	2	-0.024180468501305286	0.024180468501305286
20582000	20583000	20582500	0.9099418959731543	0.9443232284956423	2	2	-0.034381332522487984	0.034381332522487984
20583000	20584000	20583500	0.9160920317869417	0.9737267430473953	2	2	-0.05763471126045361	0.05763471126045361
20584000	20585000	20584500	0.9262991978609626	0.9433313047434877	2	2	-0.0170321068825251	0.0170321068825251
20585000	20586000	20585500	0.9868599103092246	0.9941044117647059	2	2	-0.007244501455481278	0.007244501455481278
20586000	20587000	20586500	0.9625165660868535	0.9511092728758171	2	2	0.011407293211036396	0.011407293211036396
20587000	20588000	20587500	0.9852627873466926	0.9671903249097473	2	2	0.01807246243694527	0.01807246243694527
20588000	20589000	20588500	0.9557982	0.9627735913620886	2	2	-0.006975391362088579	0.006975391362088579
20589000	20590000	20589500	0.9608081036610447	0.9635856107083101	2	2	-0.002777507047265315	0.002777507047265315
20590000	20591000	20590500	0.959598179729076	0.9826457431457432	2	2	-0.02304756341666714	0.02304756341666714
20591000	20592000	20591500	0.9944	0.8084645962732919	2	2	0.18593540372670803	0.18593540372670803
20592000	20593000	20592500	0.9428118950732234	0.9219778494797128	2	2	0.020834045593510542	0.020834045593510542
20593000	20594000	20593500	0.9797998224087827	0.9257661668228678	2	2	0.054033655585914886	0.054033655585914886
20594000	20595000	20594500	0.9691295698924731	0.930164743885556	2	2	0.038964826006917086	0.038964826006917086
20595000	20596000	20595500	0.989625	0.9570749999999999	2	2	0.03255000000000008	0.03255000000000008
20596000	20597000	20596500	0.992070877112253	0.9807345094664371	2	2	0.011336367645815804	0.011336367645815804
20597000	20598000	20597500	0.9665537260999151	0.9602769620306806	2	2	0.006276764069234497	0.006276764069234497
20598000	20599000	20598500	0.9471863354037267	0.913255671811872	2	2	0.033930663591854704	0.033930663591854704
20599000	20600000	20599500	0.9847412145748988	0.9685651243299582	2	2	0.0161760902449406	0.0161760902449406
20600000	20601000	20600500	0.9503676409402955	0.963008143453145	2	2	-0.012640502512849539	0.012640502512849539
20601000	20602000	20601500	0.9326964045663075	0.9221500841750842	2	2	0.010546320391223385	0.010546320391223385
20602000	20603000	20602500	0.9354553854170842	0.9055377427024172	2	2	0.029917642714667014	0.029917642714667014
20603000	20604000	20603500	0.9457508210180624	0.9737138138936916	2	2	-0.0279629928756292	0.0279629928756292
20604000	20605000	20604500	0.9937543859649123	0.9810273384462955	2	2	0.012727047518616752	0.012727047518616752
20605000	20606000	20605500	0.9487507069178382	0.9491085978417519	2	2	-0.00035789092391369515	0.00035789092391369515
20606000	20607000	20606500	0.9553353873239436	0.9267238174201431	2	2	0.028611569903800538	0.028611569903800538
20607000	20608000	20607500	0.9524539215686274	0.9276425049309664	2	2	0.024811416637660955	0.024811416637660955
20608000	20609000	20608500	0.8580180596502722	0.8120228266505691	2	2	0.045995232999703095	0.045995232999703095
20609000	20610000	20609500	0.9087394791666668	0.9077160609857978	2	2	0.001023418180868929	0.001023418180868929
20610000	20611000	20610500	0.987130197682345	0.9827519098548511	2	2	0.004378287827493943	0.004378287827493943
20611000	20612000	20611500	0.9198911234396672	0.9170028507955963	2	2	0.0028882726440708772	0.0028882726440708772
20612000	20613000	20612500	0.9151234679629726	0.8889357732722434	2	2	0.026187694690729235	0.026187694690729235
20613000	20614000	20613500	0.9864141705069125	0.9787606382978724	2	2	0.0076535322090400815	0.0076535322090400815
20614000	20615000	20614500	0.9484093836925511	0.9448354582982099	2	2	0.003573925394341204	0.003573925394341204
20615000	20616000	20615500	0.9162819572482785	0.8949199112148379	2	2	0.021362046033440607	0.021362046033440607
20616000	20617000	20616500	0.9570063179666894	0.9407418586956523	2	2	0.016264459271037146	0.016264459271037146
20617000	20618000	20617500	0.9614835912552199	0.9181970748453576	2	2	0.04328651640986225	0.04328651640986225
20618000	20619000	20618500	0.9797889271700642	0.9846855065666041	2	2	-0.0048965793965399795	0.0048965793965399795
20619000	20620000	20619500	0.9104090664514394	0.8936067825167993	2	2	0.016802283934640116	0.016802283934640116
20620000	20621000	20620500	0.3553295800365186	0.3236156368221942	2	2	0.031713943214324414	0.031713943214324414
20621000	20622000	20621500	0.37930875537901354	0.3301304291763939	2	2	0.04917832620261964	0.04917832620261964
20622000	20623000	20622500	0.9360747237430936	0.9137619563428536	2	2	0.02231276740024002	0.02231276740024002
20623000	20624000	20623500	0.967912261380323	0.9516624053030303	2	2	0.01624985607729279	0.01624985607729279
20624000	20625000	20624500	0.9229722943037975	0.947768832097221	2	2	-0.0247965377934235	0.0247965377934235
20625000	20626000	20625500	0.9301864262233412	0.9371623186129031	2	2	-0.006975892389561866	0.006975892389561866
20626000	20627000	20626500	0.9200761758691206	0.9328461378737541	2	2	-0.01276996200463354	0.01276996200463354
20627000	20628000	20627500	0.8847299465240641	0.863018778280543	2	2	0.02171116824352115	0.02171116824352115
20628000	20629000	20628500	0.7117857553366176	0.6410322190450255	2	2	0.07075353629159209	0.07075353629159209
20629000	20630000	20629500	0.9011757530338926	0.8672426634835539	2	2	0.03393308955033869	0.03393308955033869
20630000	20631000	20630500	0.8194099914236707	0.8094175867182993	2	2	0.009992404705371327	0.009992404705371327
20631000	20632000	20631500	0.9678679878048779	0.9534791582446211	2	2	0.014388829560256777	0.014388829560256777
20632000	20633000	20632500	0.9724496894409937	0.9562484292157267	2	2	0.016201260225267022	0.016201260225267022
20633000	20634000	20633500	0.8791599290780143	0.8050564583917064	2	2	0.07410347068630796	0.07410347068630796
20634000	20635000	20634500	0.9610719035519273	0.9424441147629674	2	2	0.018627788788959876	0.018627788788959876
20635000	20636000	20635500	0.9310308673830772	0.9616980326623032	2	2	-0.030667165279226083	0.030667165279226083
20636000	20637000	20636500	0.7175564278418212	0.758689470342826	2	2	-0.0411330425010048	0.0411330425010048
20637000	20638000	20637500	0.8735266862170087	0.8842620812356268	2	2	-0.010735395018618088	0.010735395018618088
20638000	20639000	20638500	0.9909684087841982	0.983919800280855	2	2	0.007048608503343212	0.007048608503343212
20639000	20640000	20639500	0.9497261204481793	0.9572152034261243	2	2	-0.0074890829779450385	0.0074890829779450385
20640000	20641000	20640500	0.7703333333333333	0.8887749140893471	2	2	-0.11844158075601374	0.11844158075601374
20641000	20642000	20641500	0.9792305699481865	0.9181723969296847	2	2	0.061058173018501805	0.061058173018501805
20642000	20643000	20642500	0.9065441176470588	0.9017901298741602	2	2	0.0047539877728985935	0.0047539877728985935
20643000	20644000	20643500	0.7328069105691057	0.7181396485867075	2	2	0.014667261982398205	0.014667261982398205
20644000	20645000	20644500	0.9500113636363636	0.9619007419593097	2	2	-0.01188937832294612	0.01188937832294612
20645000	20646000	20645500	0.2965616139585605	0.29740585851142226	2	2	-0.0008442445528617504	0.0008442445528617504
20646000	20647000	20646500	0.7649900746887968	0.7593499846766779	2	2	0.005640090012118848	0.005640090012118848
20647000	20648000	20647500	0.9357443324937027	0.910530617977528	2	2	0.025213714516174712	0.025213714516174712
20648000	20649000	20648500	0.9470331468401645	0.9616200888719713	2	2	-0.014586942031806771	0.014586942031806771
20649000	20650000	20649500	0.9684382177055435	0.9712314902139474	2	2	-0.002793272508403888	0.002793272508403888
20650000	20651000	20650500	0.6292565783650248	0.5525468990231779	2	2	0.07670967934184691	0.07670967934184691
20651000	20652000	20651500	0.0108807824557925	0.004725847970238042	2	2	0.006154934485554458	0.006154934485554458
20652000	20653000	20652500	0.039578568275751375	0.01745498822132726	2	2	0.022123580054424115	0.022123580054424115
20653000	20654000	20653500	0.9323579395566859	0.9078493591654249	2	2	0.024508580391261026	0.024508580391261026
20654000	20655000	20654500	0.9031636302664472	0.9196102400104423	2	2	-0.016446609743995144	0.016446609743995144
20655000	20656000	20655500	0.8818298892243782	0.9561101060097477	2	2	-0.07428021678536945	0.07428021678536945
20656000	20657000	20656500	0.91065	0.9154066538090646	2	2	-0.004756653809064648	0.004756653809064648
20657000	20658000	20657500	0.9707715339454381	0.9736582349809211	2	2	-0.0028867010354829414	0.0028867010354829414
20658000	20659000	20658500	0.9383098717948717	0.9235875496031747	2	2	0.014722322191697002	0.014722322191697002
20659000	20660000	20659500	0.9409234165726341	0.9768448349834984	2	2	-0.03592141841086427	0.03592141841086427
20660000	20661000	20660500	0.9411266296662762	0.9517758620689656	2	2	-0.010649232402689335	0.010649232402689335
20661000	20662000	20661500	0.9608668395363026	0.930125	2	2	0.030741839536302606	0.030741839536302606
20662000	20663000	20662500	0.9534794110881067	0.9956695652173913	2	2	-0.04219015412928451	0.04219015412928451
20663000	20664000	20663500	0.9204882952061004	0.9187293281653746	2	2	0.0017589670407258673	0.0017589670407258673
20664000	20665000	20664500	0.874985996950199	0.8128349673202614	2	2	0.06215102962993757	0.06215102962993757
20665000	20666000	20665500	0.9962957920792079	0.9804999999999999	2	2	0.015795792079208004	0.015795792079208004
20666000	20667000	20666500	0.9560136801353374	0.9476377438351122	2	2	0.00837593630022515	0.00837593630022515
20667000	20668000	20667500	0.9486546610169492	0.9790289197976878	2	2	-0.030374258780738628	0.030374258780738628
20668000	20669000	20668500	0.9027316856330014	0.9258790374677002	2	2	-0.023147351834698737	0.023147351834698737
20669000	20670000	20669500	0.9613097528974415	0.9841392156862745	2	2	-0.02282946278883302	0.02282946278883302
20670000	20671000	20670500	0.9754285714285715	0.9820359281437125	2	2	-0.006607356715141011	0.006607356715141011
20671000	20672000	20671500	0.9666874999999999	0.8936250000000001	2	2	0.07306249999999981	0.07306249999999981
20672000	20673000	20672500	0.9299999999999999	0.9666571428571429	2	2	-0.036657142857142944	0.036657142857142944
20673000	20674000	20673500	0.9863076923076923	0.9573643410852712	2	2	0.028943351222421088	0.028943351222421088
20674000	20675000	20674500	0.9438691588785046	0.9619932432432432	1	2	-0.018124084364738557	0.018124084364738557
20675000	20676000	20675500	0.9799799999999999	1.0	1	1	-0.02002000000000015	0.02002000000000015
20676000	20677000	20676500	0.9834	0.9943876404494383	1	2	-0.01098764044943823	0.01098764044943823
20677000	20678000	20677500	0.8865022232103157	0.9896516393442623	2	2	-0.10314941613394657	0.10314941613394657
20678000	20679000	20678500	0.9935961538461539	0.9419040600667408	2	2	0.051692093779413084	0.051692093779413084
20679000	20680000	20679500	0.9736868421052631	0.9043913398692811	2	2	0.06929550223598202	0.06929550223598202
20680000	20681000	20680500	1.0	0.9337448107448107	2	2	0.06625518925518925	0.06625518925518925
20681000	20682000	20681500	1.0	0.9801666666666666	2	2	0.01983333333333337	0.01983333333333337
20682000	20683000	20682500	0.968725	0.905327868852459	2	2	0.06339713114754097	0.06339713114754097
20683000	20684000	20683500	0.9804117647058823	0.985225294117647	2	2	-0.0048135294117647165	0.0048135294117647165
20684000	20685000	20684500	0.9835971946831167	0.9951875	2	2	-0.01159030531688332	0.01159030531688332
20685000	20686000	20685500	0.9851661114476076	0.9826559376600571	2	2	0.0025101737875504737	0.0025101737875504737
20686000	20687000	20686500	0.9920714285714285	0.943857142857143	2	2	0.04821428571428554	0.04821428571428554
20687000	20688000	20687500	0.9879119718309859	1.0	2	2	-0.012088028169014109	0.012088028169014109
20688000	20689000	20688500	0.884778813559322	0.8904886363636364	2	2	-0.005709822804314424	0.005709822804314424
20689000	20690000	20689500	0.9647504524886876	0.9368680069042543	2	2	0.027882445584433313	0.027882445584433313
20690000	20691000	20690500	0.9563275309207513	0.956883426966292	2	2	-0.000555896045540738	0.000555896045540738
20691000	20692000	20691500	0.9701207541036891	0.9515876721763087	2	2	0.018533081927380457	0.018533081927380457
20692000	20693000	20692500	0.9840593607305936	0.9589698692999932	2	2	0.025089491430600463	0.025089491430600463
20693000	20694000	20693500	0.9561206896551724	0.9518114427860694	2	2	0.004309246869102945	0.004309246869102945
20694000	20695000	20694500	0.9529927536231885	0.9086990303030303	2	2	0.04429372332015813	0.04429372332015813
20695000	20696000	20695500	0.9620691569508039	0.9500281287485004	2	2	0.012041028202303461	0.012041028202303461
20696000	20697000	20696500	0.9867483443708609	0.9426380799844691	2	2	0.04411026438639176	0.04411026438639176
20697000	20698000	20697500	0.983796835443038	0.9749445336102718	2	2	0.008852301832766196	0.008852301832766196
20698000	20699000	20698500	0.9538977046783627	0.963801731864374	2	2	-0.009904027186011355	0.009904027186011355
20699000	20700000	20699500	0.9685774700598803	0.9567053571428572	2	2	0.011872112917023059	0.011872112917023059
20700000	20701000	20700500	0.9542055223880597	0.9431364843470711	2	2	0.011069038040988577	0.011069038040988577
20701000	20702000	20701500	0.984075591908233	0.9674270718501536	2	2	0.016648520058079375	0.016648520058079375
20702000	20703000	20702500	0.9725054945054945	0.9730577907498877	2	2	-0.0005522962443932355	0.0005522962443932355
20703000	20704000	20703500	0.9771950089659296	0.9753348375451263	2	2	0.0018601714208033027	0.0018601714208033027
20704000	20705000	20704500	0.972125	0.903508551307847	2	2	0.068616448692153	0.068616448692153
20705000	20706000	20705500	0.99325	0.9653102713178294	2	2	0.02793972868217054	0.02793972868217054
20706000	20707000	20706500	0.9866920152091254	0.9926916877370418	2	2	-0.005999672527916333	0.005999672527916333
20707000	20708000	20707500	0.7546111111111111	0.8155677072927072	2	2	-0.0609565961815961	0.0609565961815961
20708000	20709000	20708500	0.8346046892655368	0.6912642468239564	2	2	0.1433404424415804	0.1433404424415804
20709000	20710000	20709500	0.9977449664429531	0.9776268586485977	2	2	0.02011810779435541	0.02011810779435541
20710000	20711000	20710500	0.36081669010782935	0.2871232466509062	2	2	0.07369344345692314	0.07369344345692314
20711000	20712000	20711500	0.04071965744598331	0.048856943954622936	2	2	-0.008137286508639624	0.008137286508639624
20712000	20713000	20712500	1.0	0.9954545454545455	2	2	0.004545454545454519	0.004545454545454519
20713000	20714000	20713500	0.9658394736842105	0.984078804698593	2	2	-0.018239331014382465	0.018239331014382465
20714000	20715000	20714500	0.9589615384615384	0.9916666666666667	2	2	-0.032705128205128275	0.032705128205128275
20715000	20716000	20715500	0.9821428571428572	0.9897857142857143	2	2	-0.007642857142857062	0.007642857142857062
20716000	20717000	20716500	0.8754458204334366	0.9608235294117647	2	2	-0.08537770897832819	0.08537770897832819
20717000	20718000	20717500	0.8686019012736509	0.9050748540450375	2	2	-0.036472952771386624	0.036472952771386624
20718000	20719000	20718500	0.9931506849315068	0.9106885066885066	2	2	0.08246217824300017	0.08246217824300017
20719000	20720000	20719500	0.9545931818181819	0.9223961794019934	2	2	0.0321970024161885	0.0321970024161885
20720000	20721000	20720500	0.9796292517006803	0.9542480916030535	2	2	0.02538116009762681	0.02538116009762681
20721000	20722000	20721500	0.9807692307692308	0.9679143331990332	2	2	0.012854897570197643	0.012854897570197643
20722000	20723000	20722500	0.9154037356321838	0.8295	2	2	0.08590373563218379	0.08590373563218379
20723000	20724000	20723500	1.0	0.9063571428571429	2	2	0.09364285714285714	0.09364285714285714
20724000	20725000	20724500	0.9907314814814815	0.9689	2	2	0.021831481481481507	0.021831481481481507
20725000	20726000	20725500	NaN	NaN	0	0	NaN	NaN
